_id,SampleNumber,SampleDate,PartialPostalCode,LeadAmount_ppm
414,8624792,2014-04-28 18:48:15.401671,M1G,0.0038387011928100834
415,2432454,2014-04-29 01:38:55.826372,M2M,<0.00005
416,9209850,2014-04-29 08:29:36.251073,M5B,<0.00005
417,3926926,2014-04-29 15:20:16.675775,M9W,0.001369551295490012
418,4247919,2014-04-29 22:10:57.100476,M3M,<0.00005
419,4476262,2014-04-30 05:01:37.525178,M3K,<0.00005
420,5746633,2014-04-30 11:52:17.949879,M1C,0.002377070990565714
421,4730720,2014-04-30 18:42:58.374580,M1H,0.0012445427897632383
422,3081807,2014-05-01 01:33:38.799282,M1S,0.006427532805378423
423,2730197,2014-05-01 08:24:19.223983,M6H,<0.00005
424,9072596,2014-05-01 15:14:59.648685,M8X,0.0034366306302716807
425,5114977,2014-05-01 22:05:40.073386,M4J,0.0
426,9953631,2014-05-02 04:56:20.498087,M4R,0.005975347103142612
427,1361282,2014-05-02 11:47:00.922789,M5V,<0.00005
428,9237073,2014-05-02 18:37:41.347490,M4G,0.017538075793037067
429,7276208,2014-05-03 01:28:21.772191,M4L,0.0007882792224255218
430,7988657,2014-05-03 08:19:02.196893,M5P,0.00877404217224565
431,9914173,2014-05-03 15:09:42.621594,M2N,<0.00005
432,6525046,2014-05-03 22:00:23.046296,M6R,<0.00005
433,9360444,2014-05-04 04:51:03.470997,M6S,0.0010726855302147951
434,4198781,2014-05-04 11:41:43.895698,M1G,<0.00005
435,3349426,2014-05-04 18:32:24.320400,M4R,0.004370649003081842
436,7852652,2014-05-05 01:23:04.745101,M5B,<0.00005
437,8651333,2014-05-05 08:13:45.169802,M5G,0.014119102360101977
438,2703841,2014-05-05 15:04:25.594504,M8W,0.007234174863029093
439,5567648,2014-05-05 21:55:06.019205,M5H,0.008526875043942691
440,5633588,2014-05-06 04:45:46.443907,M6C,0.005106411921646484
441,6528817,2014-05-06 11:36:26.868608,M2N,0.0061064973314619905
442,8347435,2014-05-06 18:27:07.293309,M1W,0.006022945662458188
443,7535328,2014-05-07 01:17:47.718011,M2K,<0.00005
444,7667155,2014-05-07 08:08:28.142712,M4C,0.00852865290605433
445,3902139,2014-05-07 14:59:08.567414,M4P,0.002978031591685401
446,1005878,2014-05-07 21:49:48.992115,M1R,0.009098260385651275
447,6585247,2014-05-08 04:40:29.416816,M6M,<0.00005
448,3319833,2014-05-08 11:31:09.841518,M4W,<0.00005
449,9442395,2014-05-08 18:21:50.266219,M2H,<0.00005
450,5477901,2014-05-09 01:12:30.690920,M9P,<0.00005
451,8576092,2014-05-09 08:03:11.115622,M8Y,<0.00005
452,5230446,2014-05-09 14:53:51.540323,M9W,0.009170886957294178
453,4193547,2014-05-09 21:44:31.965025,M2K,<0.00005
454,6399699,2014-05-10 04:35:12.389726,M1H,0.0
455,6144202,2014-05-10 11:25:52.814427,M8V,0.005292828870570834
456,4267274,2014-05-10 18:16:33.239129,M1R,0.0054671405382611706
457,4886574,2014-05-11 01:07:13.663830,M6N,0.003961196785642993
458,2047776,2014-05-11 07:57:54.088532,M4S,0.0040345570368189206
459,3850936,2014-05-11 14:48:34.513233,M1N,0.0
460,1642487,2014-05-11 21:39:14.937934,M2R,0.0029492885806767046
461,2276652,2014-05-12 04:29:55.362636,M4V,0.012899490241476047
462,2684913,2014-05-12 11:20:35.787337,M5R,0.011620952040727536
463,2598743,2014-05-12 18:11:16.212038,M6P,0.0059969392534651896
464,1172934,2014-05-13 01:01:56.636740,M4Y,0.005551685055400282
465,2154428,2014-05-13 07:52:37.061441,M4Y,0.007750394333145274
466,1133199,2014-05-13 14:43:17.486143,M1B,0.000690077191636552
467,3956726,2014-05-13 21:33:57.910844,M9P,0.003988027257195493
468,3138506,2014-05-14 04:24:38.335545,M6S,<0.00005
469,3084571,2014-05-14 11:15:18.760247,M5R,0.005648510242937175
470,5273187,2014-05-14 18:05:59.184948,M6C,0.012594769505231033
471,6006992,2014-05-15 00:56:39.609649,M4M,0.0016988137733206848
472,1584637,2014-05-15 07:47:20.034351,M1R,0.0025193452579769177
473,7226737,2014-05-15 14:38:00.459052,M3H,0.006013587550674116
474,1806752,2014-05-15 21:28:40.883754,M4G,0.009373158260497939
475,3055033,2014-05-16 04:19:21.308455,M9M,0.004331961887490973
476,9648161,2014-05-16 11:10:01.733156,M1S,0.012089817418673232
477,7403555,2014-05-16 18:00:42.157858,M4N,0.018978096514168773
478,2395367,2014-05-17 00:51:22.582559,M6P,<0.00005
479,6052185,2014-05-17 07:42:03.007261,M4A,<0.00005
480,9228898,2014-05-17 14:32:43.431962,M3M,0.008639268918497757
481,1189983,2014-05-17 21:23:23.856663,M4V,0.0
482,2693648,2014-05-18 04:14:04.281365,M3H,0.0
483,4814278,2014-05-18 11:04:44.706066,M1L,0.004045722328924404
484,7555811,2014-05-18 17:55:25.130767,M1J,<0.00005
485,7356964,2014-05-19 00:46:05.555469,M4W,<0.00005
486,3107679,2014-05-19 07:36:45.980170,M3A,0.007967552058611197
487,2735940,2014-05-19 14:27:26.404872,M4W,0.0
488,8759791,2014-05-19 21:18:06.829573,M5T,0.0089060247395508
489,6769247,2014-05-20 04:08:47.254274,M6L,0.0
490,3263549,2014-05-20 10:59:27.678976,M4X,<0.00005
491,4812858,2014-05-20 17:50:08.103677,M4R,<0.00005
492,2346678,2014-05-21 00:40:48.528378,M6R,0.018154053530461168
493,3130413,2014-05-21 07:31:28.953080,M5M,0.011174301617848412
494,4802122,2014-05-21 14:22:09.377781,M2N,0.015911698698020667
495,2798878,2014-05-21 21:12:49.802483,M1J,<0.00005
496,9601577,2014-05-22 04:03:30.227184,M2N,<0.00005
497,9142560,2014-05-22 10:54:10.651885,M1M,0.0
498,2577907,2014-05-22 17:44:51.076587,M4P,0.0023653435730511354
499,6496248,2014-05-23 00:35:31.501288,M1R,0.00357493311654266
500,9893490,2014-05-23 07:26:11.925990,M2H,0.0
501,6584431,2014-05-23 14:16:52.350691,M6B,0.011031387029672709
502,4014826,2014-05-23 21:07:32.775392,M1S,0.007121009916182898
503,1546068,2014-05-24 03:58:13.200094,M4S,0.010978847418569387
504,3620960,2014-05-24 10:48:53.624795,M5T,0.0043449708436622304
505,1271246,2014-05-24 17:39:34.049496,M6R,0.017676683435929368
506,1262122,2014-05-25 00:30:14.474198,M4W,0.0029149012857410312
507,1689052,2014-05-25 07:20:54.898899,M5J,0.0017465437010269259
508,8240321,2014-05-25 14:11:35.323601,M1W,0.007120160684161495
509,5009935,2014-05-25 21:02:15.748302,M9P,<0.00005
510,6251245,2014-05-26 03:52:56.173003,M1X,0.012014706364176671
511,2183807,2014-05-26 10:43:36.597705,M9V,<0.00005
512,9167772,2014-05-26 17:34:17.022406,M4W,0.0035131018578196467
513,7090823,2014-05-27 00:24:57.447108,M9C,<0.00005
514,9282801,2014-05-27 07:15:37.871809,M1V,0.005475516858488993
515,3629701,2014-05-27 14:06:18.296510,M2H,0.0
516,4630450,2014-05-27 20:56:58.721212,M8Z,<0.00005
517,9851049,2014-05-28 03:47:39.145913,M2L,0.006889950647332789
518,5187177,2014-05-28 10:38:19.570614,M5G,0.0
519,6471099,2014-05-28 17:28:59.995316,M3L,0.0005578762443489574
520,7161954,2014-05-29 00:19:40.420017,M5H,0.012386372707162438
521,1771180,2014-05-29 07:10:20.844719,M4M,<0.00005
522,2090107,2014-05-29 14:01:01.269420,M9N,0.0024341719197471874
523,3608844,2014-05-29 20:51:41.694121,M9M,0.004744795275408493
524,1471290,2014-05-30 03:42:22.118823,M4C,0.0005008294819307682
525,2801953,2014-05-30 10:33:02.543524,M9M,<0.00005
526,8752879,2014-05-30 17:23:42.968225,M6A,<0.00005
527,4060414,2014-05-31 00:14:23.392927,M1G,0.006239914210217122
528,5111935,2014-05-31 07:05:03.817628,M9N,0.00694419370261129
529,7039930,2014-05-31 13:55:44.242330,M3J,<0.00005
530,6101882,2014-05-31 20:46:24.667031,M4Y,0.0013750010968579568
531,8963450,2014-06-01 03:37:05.091732,M1J,0.005893069297867538
532,6634524,2014-06-01 10:27:45.516434,M2J,0.012706914541716095
533,8327143,2014-06-01 17:18:25.941135,M5B,0.010434582356035524
534,1687599,2014-06-02 00:09:06.365837,M5J,0.006223076786706075
535,2355485,2014-06-02 06:59:46.790538,M6N,<0.00005
536,5894467,2014-06-02 13:50:27.215239,M6P,0.005572567067462894
537,2139131,2014-06-02 20:41:07.639941,M6A,0.008028095555420268
538,7677400,2014-06-03 03:31:48.064642,M4A,0.0
539,1126337,2014-06-03 10:22:28.489343,M3C,<0.00005
540,3122612,2014-06-03 17:13:08.914045,M3K,0.0013110738703618814
541,8286232,2014-06-04 00:03:49.338746,M4S,0.005967554080341057
542,6666949,2014-06-04 06:54:29.763448,M4M,0.008224059424538365
543,5307764,2014-06-04 13:45:10.188149,M2R,0.0066485582756793705
544,6911968,2014-06-04 20:35:50.612850,M5V,<0.00005
545,8371933,2014-06-05 03:26:31.037552,M5J,<0.00005
546,2461618,2014-06-05 10:17:11.462253,M1W,0.00199599635243226
547,2494802,2014-06-05 17:07:51.886954,M4C,0.005372090440911713
548,4902572,2014-06-05 23:58:32.311656,M6E,<0.00005
549,7280464,2014-06-06 06:49:12.736357,M1W,0.009050804001765956
550,8919667,2014-06-06 13:39:53.161059,M6G,0.0036619372357429964
551,1936646,2014-06-06 20:30:33.585760,M6J,0.009437049256949931
552,4728312,2014-06-07 03:21:14.010461,M4E,<0.00005
553,7506933,2014-06-07 10:11:54.435163,M2P,<0.00005
554,6012470,2014-06-07 17:02:34.859864,M2H,<0.00005
555,6329967,2014-06-07 23:53:15.284566,M9B,0.005427364356603305
556,1718212,2014-06-08 06:43:55.709267,M3K,<0.00005
557,5765808,2014-06-08 13:34:36.133968,M4W,0.005496555236621382
558,9768295,2014-06-08 20:25:16.558670,M2P,0.0017796703827326586
559,8787834,2014-06-09 03:15:56.983371,M1J,0.008661130081390012
560,8278104,2014-06-09 10:06:37.408072,M3N,0.001437187745093584
561,5598491,2014-06-09 16:57:17.832774,M8W,0.010767765926501173
562,1499100,2014-06-09 23:47:58.257475,M4W,<0.00005
563,6656006,2014-06-10 06:38:38.682177,M3H,0.006024112931119331
564,9597960,2014-06-10 13:29:19.106878,M1V,0.0023220581554923626
565,6517984,2014-06-10 20:19:59.531579,M1E,<0.00005
566,7643977,2014-06-11 03:10:39.956281,M5E,<0.00005
567,4739610,2014-06-11 10:01:20.380982,M5E,0.0
568,5362594,2014-06-11 16:52:00.805684,M4B,0.005542331301058841
569,7976776,2014-06-11 23:42:41.230385,M4B,0.00982911413013967
570,3313204,2014-06-12 06:33:21.655086,M6M,0.004453220961486669
571,8132048,2014-06-12 13:24:02.079788,M5E,<0.00005
572,1960391,2014-06-12 20:14:42.504489,M6C,<0.00005
573,1841817,2014-06-13 03:05:22.929190,M5T,<0.00005
574,8000688,2014-06-13 09:56:03.353892,M3K,0.0007087603230760088
575,7232043,2014-06-13 16:46:43.778593,M2R,0.009650450421672618
576,8601418,2014-06-13 23:37:24.203295,M4W,<0.00005
577,5716219,2014-06-14 06:28:04.627996,M4B,0.009945870432230691
578,7195671,2014-06-14 13:18:45.052697,M5E,0.0036168386761249107
579,7184087,2014-06-14 20:09:25.477399,M3B,0.008641380234099124
580,1100629,2014-06-15 03:00:05.902100,M1J,0.009565626248742205
581,4579695,2014-06-15 09:50:46.326801,M1R,<0.00005
582,6930163,2014-06-15 16:41:26.751503,M3N,0.0033865709740069057
583,9025309,2014-06-15 23:32:07.176204,M6C,0.0030085057704512166
584,5651628,2014-06-16 06:22:47.600906,M8W,<0.00005
585,3584262,2014-06-16 13:13:28.025607,M1J,<0.00005
586,5023583,2014-06-16 20:04:08.450308,M4X,0.012002048497770024
587,9450992,2014-06-17 02:54:48.875010,M5A,0.005916302774257499
588,7613714,2014-06-17 09:45:29.299711,M9A,<0.00005
589,3511859,2014-06-17 16:36:09.724413,M4G,0.0027530344063921154
590,7823034,2014-06-17 23:26:50.149114,M4L,0.007961246994016537
591,2979663,2014-06-18 06:17:30.573815,M4E,0.0
592,6952077,2014-06-18 13:08:10.998517,M4W,0.001384027838695075
593,3726506,2014-06-18 19:58:51.423218,M2H,<0.00005
594,5028850,2014-06-19 02:49:31.847919,M4S,0.0
595,7885287,2014-06-19 09:40:12.272621,M6M,0.005597198864531629
596,8844094,2014-06-19 16:30:52.697322,M4T,0.003391528397491686
597,4237495,2014-06-19 23:21:33.122024,M5E,<0.00005
598,4202489,2014-06-20 06:12:13.546725,M1M,0.0007419816494788076
599,8967851,2014-06-20 13:02:53.971426,M5R,<0.00005
600,7032843,2014-06-20 19:53:34.396128,M9C,0.009124442614024326
601,7117026,2014-06-21 02:44:14.820829,M4X,<0.00005
602,7241871,2014-06-21 09:34:55.245530,M6H,<0.00005
603,2797099,2014-06-21 16:25:35.670232,M1N,0.012363863586119992
604,8077846,2014-06-21 23:16:16.094933,M2K,0.003855433679260948
605,6008017,2014-06-22 06:06:56.519635,M9M,0.004503191188345375
606,2947180,2014-06-22 12:57:36.944336,M4J,0.01458961448601654
607,5559269,2014-06-22 19:48:17.369037,M4A,0.010457946166886337
608,6035542,2014-06-23 02:38:57.793739,M3A,<0.00005
609,2652920,2014-06-23 09:29:38.218440,M5S,<0.00005
610,9788339,2014-06-23 16:20:18.643142,M6P,<0.00005
611,3564487,2014-06-23 23:10:59.067843,M4M,0.0071896092286031325
612,4011962,2014-06-24 06:01:39.492544,M9B,0.0
613,6031285,2014-06-24 12:52:19.917246,M3M,0.0013698759403539653
614,8282677,2014-06-24 19:43:00.341947,M3L,<0.00005
615,4910484,2014-06-25 02:33:40.766648,M6A,<0.00005
616,5788930,2014-06-25 09:24:21.191350,M1M,<0.00005
617,4531530,2014-06-25 16:15:01.616051,M1G,0.0040592628537184355
618,1542477,2014-06-25 23:05:42.040753,M6M,0.00424655643102142
619,6675331,2014-06-26 05:56:22.465454,M9N,0.0026971041241351727
620,3666739,2014-06-26 12:47:02.890155,M4E,0.009599478948630797
621,5629081,2014-06-26 19:37:43.314857,M9W,0.002289752717919496
622,3620157,2014-06-27 02:28:23.739558,M3L,0.01054190487018874
623,7647037,2014-06-27 09:19:04.164260,M9L,<0.00005
624,6040294,2014-06-27 16:09:44.588961,M3L,0.00853809162010458
625,4130501,2014-06-27 23:00:25.013662,M3K,0.00483948112187629
626,1304170,2014-06-28 05:51:05.438364,M1V,0.0
627,2135375,2014-06-28 12:41:45.863065,M1J,0.013114321635772336
628,9183408,2014-06-28 19:32:26.287766,M4P,<0.00005
629,2408782,2014-06-29 02:23:06.712468,M4C,0.0031406970879523655
630,6446680,2014-06-29 09:13:47.137169,M6A,0.0037180007158744855
631,5796142,2014-06-29 16:04:27.561871,M2L,0.0030721147040204096
632,6166045,2014-06-29 22:55:07.986572,M8Y,0.005645379351241539
633,4897249,2014-06-30 05:45:48.411273,M8Z,0.01203652820673613
634,3660551,2014-06-30 12:36:28.835975,M1C,<0.00005
635,1950476,2014-06-30 19:27:09.260676,M3B,<0.00005
636,6214697,2014-07-01 02:17:49.685377,M4C,0.005508296706774786
637,5245907,2014-07-01 09:08:30.110079,M5C,0.0
638,4883618,2014-07-01 15:59:10.534780,M9M,<0.00005
639,1326684,2014-07-01 22:49:50.959482,M6A,0.0
640,1702904,2014-07-02 05:40:31.384183,M2N,0.009743362746914586
641,1898183,2014-07-02 12:31:11.808884,M2P,0.008466458442062034
642,6959885,2014-07-02 19:21:52.233586,M3L,0.005016821528279631
643,3148107,2014-07-03 02:12:32.658287,M2N,0.007131325854008663
644,8342162,2014-07-03 09:03:13.082989,M1R,<0.00005
645,1599551,2014-07-03 15:53:53.507690,M4A,0.006164566730264252
646,6371217,2014-07-03 22:44:33.932391,M3L,0.007998745135126498
647,8101381,2014-07-04 05:35:14.357093,M1X,0.006998221544514974
648,1518920,2014-07-04 12:25:54.781794,M1H,0.0033492600475663378
649,1578230,2014-07-04 19:16:35.206495,M9V,<0.00005
650,7981958,2014-07-05 02:07:15.631197,M1E,0.013625670698682472
651,8439262,2014-07-05 08:57:56.055898,M4J,<0.00005
652,9340084,2014-07-05 15:48:36.480600,M3A,<0.00005
653,1387679,2014-07-05 22:39:16.905301,M3N,0.006294377180043062
654,3410107,2014-07-06 05:29:57.330002,M9A,0.00017774593471162406
655,3651998,2014-07-06 12:20:37.754704,M8V,<0.00005
656,6130549,2014-07-06 19:11:18.179405,M5A,<0.00005
657,5425214,2014-07-07 02:01:58.604106,M3B,0.00809479030433744
658,8869348,2014-07-07 08:52:39.028808,M6G,0.007853363955718184
659,8279439,2014-07-07 15:43:19.453509,M4P,0.0017580864718614204
660,7080225,2014-07-07 22:33:59.878211,M6R,0.002605372252375452
661,5215974,2014-07-08 05:24:40.302912,M3L,<0.00005
662,2277274,2014-07-08 12:15:20.727613,M9C,<0.00005
663,5152840,2014-07-08 19:06:01.152315,M4J,0.0015474015313413992
664,5076646,2014-07-09 01:56:41.577016,M4P,0.006937872355314517
665,6358462,2014-07-09 08:47:22.001718,M6M,0.0
666,5769400,2014-07-09 15:38:02.426419,M3A,0.003018771729028267
667,8825742,2014-07-09 22:28:42.851120,M5V,0.004226755928731605
668,7659959,2014-07-10 05:19:23.275822,M9W,0.00993153808135799
669,8809837,2014-07-10 12:10:03.700523,M9V,0.004339921892067177
670,5262313,2014-07-10 19:00:44.125224,M3B,0.0033403304176765616
671,4831661,2014-07-11 01:51:24.549926,M5V,<0.00005
672,3563562,2014-07-11 08:42:04.974627,M1C,0.010168107405139565
673,9202256,2014-07-11 15:32:45.399329,M9N,0.00324343019824146
674,4874468,2014-07-11 22:23:25.824030,M6E,0.005988850745831161
675,9867221,2014-07-12 05:14:06.248731,M4V,0.001273688180964907
676,7635696,2014-07-12 12:04:46.673433,M5S,0.012112051593053806
677,3479921,2014-07-12 18:55:27.098134,M6P,<0.00005
678,4350010,2014-07-13 01:46:07.522836,M4N,0.0
679,3661228,2014-07-13 08:36:47.947537,M5P,0.0031870310376075116
680,2882503,2014-07-13 15:27:28.372238,M4S,<0.00005
681,9824522,2014-07-13 22:18:08.796940,M5B,<0.00005
682,2812116,2014-07-14 05:08:49.221641,M1R,0.007411349447193999
683,8985912,2014-07-14 11:59:29.646342,M4A,0.0046496166215643
684,6996963,2014-07-14 18:50:10.071044,M1B,0.010006678184329865
685,7355969,2014-07-15 01:40:50.495745,M4S,0.0022035498677734793
686,4622230,2014-07-15 08:31:30.920447,M3A,<0.00005
687,7122196,2014-07-15 15:22:11.345148,M1X,0.004294449492672638
688,5983071,2014-07-15 22:12:51.769849,M1B,<0.00005
689,1121668,2014-07-16 05:03:32.194551,M9N,0.006933786310690575
690,5672719,2014-07-16 11:54:12.619252,M8V,0.0
691,1695954,2014-07-16 18:44:53.043953,M9N,0.005688117126010227
692,5512215,2014-07-17 01:35:33.468655,M4R,0.00910284386490402
693,6870292,2014-07-17 08:26:13.893356,M1N,0.007874278728434655
694,7078740,2014-07-17 15:16:54.318058,M1P,0.012724240140021943
695,4397435,2014-07-17 22:07:34.742759,M4Y,0.008790368230066915
696,8861823,2014-07-18 04:58:15.167460,M4N,<0.00005
697,2382784,2014-07-18 11:48:55.592162,M2J,<0.00005
698,2898251,2014-07-18 18:39:36.016863,M4N,0.004735448711840613
699,5717601,2014-07-19 01:30:16.441565,M1B,0.0037595578273651223
700,7944187,2014-07-19 08:20:56.866266,M5C,0.0076268528836694865
701,5745262,2014-07-19 15:11:37.290967,M8W,0.0062817505163142535
702,4088513,2014-07-19 22:02:17.715669,M2K,0.0
703,3521999,2014-07-20 04:52:58.140370,M3A,0.012346909433547009
704,4484206,2014-07-20 11:43:38.565071,M6P,0.0065365533258470694
705,5875114,2014-07-20 18:34:18.989773,M1L,0.009299431278889752
706,6645799,2014-07-21 01:24:59.414474,M5N,<0.00005
707,9056928,2014-07-21 08:15:39.839176,M5M,0.010811973535447812
708,3580686,2014-07-21 15:06:20.263877,M1J,0.0043063672204321
709,7711578,2014-07-21 21:57:00.688578,M4S,0.008870590579086034
710,2134071,2014-07-22 04:47:41.113280,M1G,0.0011056856501284844
711,3619509,2014-07-22 11:38:21.537981,M4G,0.007882271374395023
712,9292035,2014-07-22 18:29:01.962682,M9V,0.004531857837435056
713,4329482,2014-07-23 01:19:42.387384,M9V,<0.00005
714,1058648,2014-07-23 08:10:22.812085,M1T,0.005616544937615634
715,4906977,2014-07-23 15:01:03.236787,M4V,0.003728090467454077
716,8576171,2014-07-23 21:51:43.661488,M4G,0.0
717,6942919,2014-07-24 04:42:24.086189,M4J,0.008106707345871768
718,8228451,2014-07-24 11:33:04.510891,M5H,0.00818487632684536
719,6492305,2014-07-24 18:23:44.935592,M3L,0.007805446101632401
720,4960272,2014-07-25 01:14:25.360294,M4N,0.00838748659205733
721,3926397,2014-07-25 08:05:05.784995,M6M,<0.00005
722,8087122,2014-07-25 14:55:46.209696,M9M,0.0018419151104019584
723,8484470,2014-07-25 21:46:26.634398,M6K,0.006133789847492549
724,2113349,2014-07-26 04:37:07.059099,M4M,0.011399700893430426
725,2698859,2014-07-26 11:27:47.483800,M3C,<0.00005
726,8465742,2014-07-26 18:18:27.908502,M4C,0.010110871594694655
727,1258284,2014-07-27 01:09:08.333203,M5B,0.0063430718431675805
728,3948431,2014-07-27 07:59:48.757905,M1E,<0.00005
729,4164288,2014-07-27 14:50:29.182606,M4N,0.005987049874388276
730,3001327,2014-07-27 21:41:09.607307,M5N,<0.00005
731,2890457,2014-07-28 04:31:50.032009,M9A,0.010395107502163183
732,2843100,2014-07-28 11:22:30.456710,M4N,0.005566713697583518
733,2473870,2014-07-28 18:13:10.881412,M8W,0.006026496988253827
734,6178084,2014-07-29 01:03:51.306113,M1P,<0.00005
735,4614413,2014-07-29 07:54:31.730814,M4V,<0.00005
736,5584284,2014-07-29 14:45:12.155516,M4K,0.0006614218332001405
737,8101201,2014-07-29 21:35:52.580217,M2P,0.010906630713648141
738,7915262,2014-07-30 04:26:33.004918,M2N,0.009965279844258122
739,9632904,2014-07-30 11:17:13.429620,M4B,0.0065622128661863175
740,4364213,2014-07-30 18:07:53.854321,M5C,0.007461449788888741
741,5065074,2014-07-31 00:58:34.279023,M2K,0.010928700022523385
742,5844749,2014-07-31 07:49:14.703724,M4T,<0.00005
743,2328929,2014-07-31 14:39:55.128425,M4B,0.014778512618768926
744,6024366,2014-07-31 21:30:35.553127,M4V,<0.00005
745,6062250,2014-08-01 04:21:15.977828,M9A,0.0005255043100378864
746,7131027,2014-08-01 11:11:56.402529,M4C,0.0
747,5124965,2014-08-01 18:02:36.827231,M9N,0.003990322893036319
748,3778174,2014-08-02 00:53:17.251932,M6E,0.00010170846728677421
749,4491465,2014-08-02 07:43:57.676634,M1R,<0.00005
750,1065389,2014-08-02 14:34:38.101335,M8Z,0.0027049024552202503
751,9037799,2014-08-02 21:25:18.526036,M4E,0.0008246347880103994
752,3439157,2014-08-03 04:15:58.950738,M5J,<0.00005
753,4384258,2014-08-03 11:06:39.375439,M8W,<0.00005
754,9401285,2014-08-03 17:57:19.800141,M6B,0.014287631585823322
755,5513175,2014-08-04 00:48:00.224842,M5G,0.0
756,7768764,2014-08-04 07:38:40.649543,M6S,0.007306065025676798
757,6670890,2014-08-04 14:29:21.074245,M5G,0.0
758,2456333,2014-08-04 21:20:01.498946,M9P,0.009919918449525273
759,1457734,2014-08-05 04:10:41.923647,M3J,<0.00005
760,4693076,2014-08-05 11:01:22.348349,M4C,0.004124873636099977
761,3713241,2014-08-05 17:52:02.773050,M4S,<0.00005
762,9474261,2014-08-06 00:42:43.197752,M1W,<0.00005
763,8315609,2014-08-06 07:33:23.622453,M4E,0.0
764,6737665,2014-08-06 14:24:04.047154,M4Y,<0.00005
765,6831618,2014-08-06 21:14:44.471856,M5K,0.0
766,9116639,2014-08-07 04:05:24.896557,M5C,0.013344108493935955
